Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
5fb60376a56d353b27d3d4c4,Gato Negro Merlot Chile Alc V,"Gato Negro Merlot is a smooth red wine, fresh and intense flavors and aromas with notes of plum and vanilla. Wonderful and full of flavor, delicious mouthfeel, medium body, smooth tannins and a pleasant finish.

Gato Negro Merlot is a red wine, ruby red color with violet hues. Discover our fresh and intense flavors and aromas of black fruit, like blackberries and plums notes in perfect combination with hints of vanilla and spices. This wine is medium-bodied with smooth tannins and a long, fruity, pleasant finish. Is undoubtedly a perfect choice to arrange with red meat like lamb, pork, duck, as well as pasta or pizza. Serve at: 59-63° F • 15-17° C. PURR-fect to enjoy with friends, achieving unforgettable moments. Mouthwatering.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,1.5L,,,,,,,shopify,0,deny,manual,9.89,6.67,TRUE,TRUE,88320131055,https://d3omj40jjfp5tk.cloudfront.net/products/619458e61dfcdc3df8957120/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
63eee5f19d825b20272a93e3,Old Fitzgerald Year Bottled In Bond 100 Pf Straight Bourbon Kentucky,Liquor,Old Fitzgerald Kentucky Straight Bourbon Whiskey,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,1430,182.99,TRUE,TRUE,96749004249,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb674e5a5f71d2218536b75,Le Lisse Rainbow,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,686,deny,manual,10.99,4.2,TRUE,TRUE,87752009963,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6016ea56d353b27d2ce39,Senor Sangria Classic White Nv Chile,"Señor Sangria is something the whole party can enjoy! Bold and rich, thanks to the high quality of the base wine merlot used in the blend. The fruit juices and sugar are blended in with restraint leading to finished products that are not overly sweet and not fruit bombs, rather they are delightful pairings for barbecue and spicy foods or with dreams of warmer weather! 
?
Señor Classic White Sangria is an 8% blend of all natural fruit juices, premium white wine and no artificial ingredients. Shake, pour over ice, and enjoy.? Ingredients:? Sauvignon Blanc?, Mango, Pineapple, Apple Juice?, Orange Juice?, Lemon, Lime Juice?, Cane Sugar?",,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,59,deny,manual,7.69,5.78,TRUE,TRUE,8.58E+11,https://d3omj40jjfp5tk.cloudfront.net/products/60c3b8806fc54e7cc587b085/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60244a56d353b27d339a0,Casal Garcia Vinho Verde Rose,"Off dry, lightly fizzy and fruity. It has a strawberry-sherbet character that is attractive and great for summer drinking.  A blend of Vinhão, Azal Tinto and Borraçal.",Casal Garcia,,"alcohol, wine, rose","alcohol, wine, rose, rose",TRUE,SIZE,750ml,,,,,,,shopify,61,deny,manual,8.79,5,TRUE,TRUE,7.65E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5793eaa669702d444c793400/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6015ca56d353b27d2c3fc,Kedem Premium Wines Marsala,"Located in Marlboro, NY, Kedem Winery sits on 35 acres of land nestled in New York's historic Hudson Valley.Its there that Kedem Concord Grape is produced using carefully selected grapes by the eighth generation descendants of the winery's founder.<br /><br />More than just a cooking wine, Kedem Kosher Marsala is a perfect choice for Kiddush too! Light and nutty this wine pairs well with a variety of cheeses as well as cured meats. Keep in mind if your purchase for cooking or sipping a bottle of Marsala last about a month after opening. If you'd like t keep it longer, store it in a cool place and preserve the wine with a Vacuvin to prevent from spoiling.<br /><br />Notes: Dry, light-bodied. Aromas and flavors of almond, apricot and tamarind<br />Pairings: Chicken, veal, soft cheeses<br />Serving Suggestions: Slightly chilled<br />Region: New York<br />Alcohol Content: 17%",,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,5,deny,manual,8.79,6.11,TRUE,TRUE,87752004104,https://d3omj40jjfp5tk.cloudfront.net/products/5f074a3f388cd620eaa252ca/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
618eb0a9c0f92c64af2037f8,Pannunzio Rsv Malbec,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,14,deny,manual,14.29,9.5,TRUE,TRUE,,https://d3omj40jjfp5tk.cloudfront.net/products/61a2ada3516d63163aee404b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6424e90068c5413fd6a2cfa3,Rebel Yell 100 Proof Kentucky Straight Bourbon Whiskey,REBEL YELL 100PF BOURBON 750ML,,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,5,deny,manual,20.89,15.99,TRUE,TRUE,88352133942,https://d3omj40jjfp5tk.cloudfront.net/products/632349798707662573422ef9/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
617af1dd0e676d17233fed24,Cavit Lunetta Prosecco Sparkling Wine,"Lunetta (""Little Moon"" in Italian) celebrates life's small pleasures. The grapes are handpicked and vinified at Cavit's state-of-the-art sparkling wine facility in the northern Italian region of Trentino, dedicated exclusively to producing world-class sparkling wines.",Lunetta,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,62,deny,manual,13.19,9.28,TRUE,TRUE,86785212111,https://d3omj40jjfp5tk.cloudfront.net/products/578e209f69702d0fa8df0200/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60163a56d353b27d2c7d0,Hornitos Plata Tequila,"For us, that’s A Shot Worth Taking™. With an unforgettably bold, agave-forward taste, this silver tequila delivers a smooth, lively experience that is enjoyable from start to finish.

COLOR
Crystal Clear With Silver Hints.

AROMA
Floral, Fruity And Herbal With Light Citrus Notes.

TASTE
Agave Forward With Citrus Notes.

FINISH
Warm With Medium Body And Short, But Smooth Finish, Followed By Dryness.",,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,1L,,,,,,,shopify,120,deny,manual,27.49,20.96,TRUE,TRUE,80686835332,https://d3omj40jjfp5tk.cloudfront.net/products/5eac85382dbc092753e1f968/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60163a56d353b27d2c7d0,,,,,,,,,1.75L,,,,,,,shopify,408,deny,manual,38.49,,TRUE,TRUE,80686835349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60145a56d353b27d2b83b,Bowman Brothers Small Batch Bourbon,"John J., Abraham, Joseph, and Isaac Bowman were Virginia militia officers in the American Revolutionary War. This hand-crafted bourbon whiskey is a tribute to their heroism. Our Bowman Brothers Small Batch Bourbon is distilled three times using the finest corn, rye, and malted barley, producing distinct hints of vanilla, spice, and oak.",,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,23,deny,manual,38.49,24,TRUE,TRUE,80996002738,https://d3omj40jjfp5tk.cloudfront.net/products/5fab0bc9fa239b24085f39d0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6032da56d353b27d3af47,Kedem Low Alcohol Concord Kal,"Located in Marlboro, NY, Kedem Winery sits on 35 acres of land nestled in New York's historic Hudson Valley.Its there that Kedem Concord Kal is produced using carefully selected grapes by the eighth generation descendants of the winery's founder. <br /><br />Kedem Concord Kal is perfect for anyone who has a sweet palate and has long been a staple at any shabbat table as it is classically used for kiddush. With a low alcohol content and full of ripe fruit flavors this is a great choice to pair with desserts and is always good to have on hand.  <br /><br />Notes: Sweet, light-bodied. Aromas of jam, sugar and cherry<br />Pairings: Cheesecake, baklava, chocolate mousse<br />Serving Suggestions: Chilled<br />Region: New York<br />Alcohol Content: 3.5%",,,"alcohol, wine, blend, kosher, red","alcohol, wine, blend, kosher, red, blend, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,102,deny,manual,4.39,6.07,TRUE,TRUE,87752006894,https://d3omj40jjfp5tk.cloudfront.net/products/5f073242388cd641e03ce013/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6032da56d353b27d3af47,,,,,,,,,1.5L,,,,,,,shopify,39,deny,manual,8.79,,TRUE,TRUE,87752006900,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e069505698c055fa5da23a,Jarana 100% Agave Reposado Tequila,"Tequila as it should be. 100% Blue Agave Tequila made with a careful selection of agaves from “Los Altos de Jalisco”, one of the most fertile agave growing regions in Mexico. Jarana Reposado is aged for at least four months in American white oak Bourbon barrels. 

Tasting Notes:
Appearance: Pale straw color
Nose: Toasty cooked agave, vanilla and light coffee aromas
Palate: Complex, good balance of sweetness, spice and citrus notes
Jarana Reposado, sip straight or mix in your favorite cocktail.",Jarana,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,29,deny,manual,19.79,14.74,TRUE,TRUE,8.50E+11,https://d3omj40jjfp5tk.cloudfront.net/products/605de3fa4db6280f07503372/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6034ea56d353b27d3c084,Papi Demi Sec Pink Moscato,,,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,72,deny,manual,6.59,8.67,TRUE,TRUE,8.59E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5d0660993672c156a27947b6/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6034ea56d353b27d3c084,,,,,,,,,1.5L,,,,,,,shopify,35,deny,manual,13.19,,TRUE,TRUE,8.59E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63331686bf5c8a25b94ad3cd,Tabor Natural Spklg Moscato Rose,,Tabor,,"alcohol, wine, rose","alcohol, wine, rose, rose",TRUE,SIZE,750ml,,,,,,,shopify,18,deny,manual,13.19,9.33,TRUE,TRUE,87752027066,https://d3omj40jjfp5tk.cloudfront.net/products/5f5bac1565c0ad289a2f8559/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6064dce0849af8798b032312,Effen Regular Vodka 1 Liter,"50 Cent might be the name behind the brand, but Effen Vodka is more than just your run-of-the-mill celebrity endorsed vodka. Crafted by the Hooghoudt Distillery using 100% premium wheat grain, Effen Vodka is chill-distilled and carbon filtered before being blended with the purest spring water from the local Groningen reservoir in northern Holland. The result is a vodka that is ultra smooth, distinctive flavor that is just that Effen good.<br /><br />Notes: Smooth, medium-bodied. Aromas and flavors of citrus, pepper and licorice<br />Pairings: Oysters, sushi and caperberries.<br />Serving Suggestions: Chilled or mixed into your favorite cocktail<br />Region: Holland<br />Alcohol Content: 40%",,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,1L,,,,,,,shopify,22,deny,manual,12.99,11.65,TRUE,TRUE,80686938378,https://d3omj40jjfp5tk.cloudfront.net/products/5ab3ce2a8ef90d474b2619d3/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fad431d31bd4325cbdefeba,Weller Single Barrel 97,,,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,879.99,43.65,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
61411bf589aa5f58cc2cf536,Coppola Dmd Pinot Noir,,Coppola,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,37,deny,manual,14.29,10,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603dea56d353b27d40903,Gerard Bertrand Cremant De Limoux Brut Rose Cuvee Thomas Jefferson,"Delicate bubbles and an extraordinary vivacity on the palate, with a rich, indulgent texture. A complex bouquet with long-lasting aromas of red fruit (strawberry and raspberry), backed with hints of toasted bread.

A blend of Chardonnay, Chenin Blanc and Pinot Noir.",,,"alcohol, wine, rose, sparkling","alcohol, wine, rose, sparkling, rose, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,21,deny,manual,19.79,13.34,TRUE,TRUE,8.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5cc0bafc55d05d1224201ab3/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6027fa56d353b27d35898,Santero Moscato Passion Fruit,,,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,19,deny,manual,9.89,6.62,TRUE,TRUE,6.97E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5834ccfeb75f8465000c6f1a/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60188a56d353b27d2dad2,Redbreast 12 Year Old Irish Whiskey,"The definitive introduction to the Redbreast range, Redbreast 12 Year Old boasts the flavor complexity and distinctive qualities of a Pot Still whiskey. The time spend in American Oak barrels and Oloroso Sherry seasoned Spanish oak butts, gives Redbreast 12 it's signature sherry style.",,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,29,deny,manual,74.79,58.39,TRUE,TRUE,80432586174,https://d3omj40jjfp5tk.cloudfront.net/products/5f074e3872ac00254739ee20/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6084971e0fcfb535fd172f08,Simonetti Cabernet Sauvignon,,Pinot Grigio,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,1.5L,,,,,,,shopify,50,deny,manual,10.99,6,TRUE,TRUE,8.95E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5f513eff46f8e240b3e078e2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601caa56d353b27d2fc86,Michter's US1 Kentucky Straight Bourbon,"Michter’s US?1 Kentucky Straight Bourbon is made from a carefully selected mashbill that features the highest quality American corn. It is then matured to the peak of perfection. Truly “small batch” each batch of our US?1 Kentucky Straight Bourbon is batched in a holding tank sized to fit a maximum of twenty full barrels, leaving no margin for “blending out” imperfection and thus necessitating excellence from every barrel. Reflecting the spirit of the Bluegrass State, Michter’s US?1 Kentucky Straight Bourbon is nuanced, mellow and earthy. 
Profile: Kentucky whiskey. Fire-charred, new American white oak barrels. Rich caramel with balanced vanilla, stone fruit notes, smoky depth, with an oak finish. 91.4 Proof",Michter's,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,47.29,35.71,TRUE,TRUE,39383007184,https://d3omj40jjfp5tk.cloudfront.net/products/63bab2e4acbddd42cba0795a/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
617d730b1a79372bee912090,Padre Azul Tequila Silver,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,51,deny,manual,72.59,54.85,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6011ea56d353b27d2a544,Opici Homemade Barberone,"The Opici name represents outstanding quality and value, appreciated for generations, since 1913. <br /><br />“Barberone” is a dialect term for a vineyard worker. Many years ago, vineyard workers would receive grapes as part of their compensation. They would vinify these grapes into a “home” blend for their everyday consumption. <br /><br />Opici Vineyards Homemade Barberone is proprietary blend of red and white varietals. Astaple in the Opici product line, Opici Homemade Style Barberone is a full flavored, full bodied wine with a deep red color and the sweet aroma of dark fruit. It's rich texture and  flavor touches all senses and lingers long after the wine has been consumed.<br /><br />Notes: Dry, full-bodied. Aromas and flavors of plum, cherry and currant.<br />Pairings: Pasta Bolognese, rabbit stew, Gorgonzola cheese<br />Serving Suggestions: Room temperature<br />Region: New York<br />Alcohol Content:14%",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,3L,,,,,,,shopify,15,deny,manual,16.49,12.72,TRUE,TRUE,80175503032,https://d3omj40jjfp5tk.cloudfront.net/products/5f2ee797f5818c124eb1bf68/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
626d9db25312b55ded428ef9,Tomasello Winery Cherry Fruit Wine,"Balanced with a bit of sweetness, this Cherry Wine is best appreciated with White Chocolate Cheesecake, as an aperitif or in a Cherry Brandy Kir with you favorite sparkling wine.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,500ml,,,,,,,shopify,1,deny,manual,10.99,7.33,TRUE,TRUE,89018004859,https://d3omj40jjfp5tk.cloudfront.net/products/5f85ba2b6246302a15b30cdd/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6043ca56d353b27d4371c,El Dorado 8 Year Rum,"This 8 Year Old rum is a complex fusion of a full flavored, heavy bodied rum with light-to-medium bodied rums aged in bourbon oak casks  creating a sumptuous smooth sipping rum which can also form the basis of memorable cocktails.
Light to medium-bodied nose with hints of tobacco mixed with caramel toffee. Faint aroma of dried stone fruits and flambe banana. Soft and faintly sweet mouth-feel with traces of oak and butterscotch. Distinctly smooth.",El Dorado Rum,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,17,deny,manual,27.49,18.65,TRUE,TRUE,7.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/56551dcd69702d0ddfc00000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60ca6cd301ff951c814efcfb,Martell Cordon Blue,,,,"alcohol, spirits, cognac","alcohol, spirits, cognac, cognac",TRUE,SIZE,1L,,,,,,,shopify,3,deny,manual,192.49,145,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
636ed3f50261860c40cd41a1,Tattoo Girl Cabernet Sauvignon Colu Valley Sin Glass,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,30,deny,manual,15.39,11,TRUE,TRUE,8.60E+11,https://d3omj40jjfp5tk.cloudfront.net/products/600770918272d926e6e6e580/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602eda56d353b27d39013,Ferrari Carano Chardonnay,"This wine is comprised of grapes from 60 different vineyard lots in Sonoma County that are blended together to create one full-bodied, delicious Chardonnay.
This Chardonnay delights with aromas of citrus, pear, vanilla, graham cracker and buttercream perfectly balanced by vibrant, rich flavors of baked apple, apricot, cinnamon and hazelnut. Lingering creamy and toasted oak notes round out the finish.

This versatile Chardonnay pairs perfectly with seafood, poultry, white meats and dishes with cream sauces. Try preparations that include citrus, butter, cream, cheese, bacon, nutmeg, thyme, basil or toasted nuts.",,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,28,deny,manual,18.69,13.33,TRUE,TRUE,7.43E+11,https://d3omj40jjfp5tk.cloudfront.net/products/6164a3d3178115266c5013df/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
615f8b05657f6f3f440a8562,Tanqueray Gin Orange Flv,,Tanqueray,,"alcohol, spirits, gin","alcohol, spirits, gin, gin",TRUE,SIZE,750ml,,,,,,,shopify,5,deny,manual,30.79,23.99,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
63f15d96f6fa5b269b111057,Covalli Borolo,,,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,34,deny,manual,25.29,18.33,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60125a56d353b27d2a849,Bird Dog Kentucky Bourbon Select Stock,"Bird Dog Whiskey is a product of Western Spirits, a company in Bowling Green, KY. Bird Dog specializes in a variety of flavored whiskeys like their award-winning blackberry, black cherry and honey-jalapeño expressions.

This bluegrass crafted bourbon has a mash bill of corn, rye, and malted barley, barrel-aged to the right balance of body and flavor. The dog breed associated with this expression is the Irish Setter. Becoming popular in the 18th century, the Irish Setter is a true athlete. The breed was created as a hunter’s companion who can also do a hard day’s work in the field.",Bird Dog,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,26.39,16.36,TRUE,TRUE,8.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5adf54cd9746573bd20f5f88/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60388a56d353b27d3dee7,Antioqueno Aguardente Sin Azucar,AGUARDIENTE SINCAZ 750ML,,,"alcohol, spirits, liqueur, other liquors, rum","alcohol, spirits, liqueur, other liquors, rum, liqueur, other liquors, rum",TRUE,SIZE,750ml,,,,,,,shopify,117,deny,manual,20.89,14.72,TRUE,TRUE,6.65E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5f0738d3388cd641e03ce178/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
